conc_alpha_syn,R,G,B,Clear,tremor_peak_freq,tremor_band_power,tremor_rms,label
0.7628450911513429,794.6024031969064,842.2169527459769,721.9584525509769,2410.4325444476995,2.192441765497648,0.133126700377369,0.14771305825277964,0
0.9148709018536008,752.8096007340603,792.7229288200803,602.7473706158477,2222.6666352654406,2.2661961267148953,0.3482821550414814,0.31465887563588013,2
0.9190534815891479,593.0689116305342,541.0422287241245,457.2158953096253,1662.9783754434443,2.206304218932776,0.2736047329043963,0.2778591228083953,2
0.6443468683853499,595.9842778076938,572.0077730445144,458.97843319511384,1668.327179330667,2.9081738730792663,0.24050038322636208,0.29675098838648256,2
0.6349556111960974,764.8605349146509,787.8465601361106,609.9573082333067,2200.11846761328,2.1936856978337786,0.30027316724508823,0.3541824407491644,2
1.6598973797006578,806.7984541872806,851.6514772762389,739.7502735363078,2429.0547069474196,4.8696546772074925,0.773920609971732,0.9276409270696799,1
0.8997079394844896,764.9744796977376,787.4382022408763,604.1829025934011,2206.2872204667274,2.8346271509244856,0.24104558927568842,0.3900474707641605,2
0.7230028864789779,801.7770100093326,836.646556412899,723.8019785100596,2442.2117149056767,6.452489182891598,0.14881750500660762,0.1538414846776779,0
0.9245978257826597,799.2983428854135,833.3903906648401,724.2961821913259,2434.1537537432623,1.4446027610186682,0.13519178458289444,0.18732324463820632,0
0.5169729892928994,789.1894345959174,860.531528533329,719.6044484614334,2443.6300139474524,6.896341207914507,0.17668240978026056,0.09786507098648836,0
0.9144577370753386,800.9612077694098,845.3772471129496,715.6550377256768,2423.816557530627,0.6156256130336732,0.15444331638172099,0.10098124456520993,0
2.5871501572931423,803.1312835583864,850.6026894172583,734.4697788435374,2433.9310955302317,4.63750500586414,0.8877674129311027,0.9543910992944749,1
0.8079315940911522,800.8228398927542,860.6548037506535,714.8271154989962,2458.1869488037114,3.8390049624312708,0.14412581948275555,0.18105156712795084,0
0.9920417345996475,422.33682671477294,353.3546507035779,322.3772942874446,1153.3695231882996,1.0066927240859584,0.34019322996129575,0.2594005752909765,2
2.779232732537852,811.6720609353184,871.1396982072745,724.6007501029965,2425.0053743434974,4.090201354440646,0.7328402796037345,0.7566520562161424,1
0.5622187786484282,805.6307887397257,834.6747265808268,728.3154275770928,2434.1522537645615,7.9134792785068715,0.16150292343404365,0.059747961422434104,0
2.1023703546382313,800.2362229903064,860.9730604146531,718.7178847390489,2419.9772006544285,4.0734638748532275,0.9871810788949977,0.9304822783175863,1
0.9003848435649375,787.5082493867595,855.7148069657699,745.0169821286045,2439.39241578751,4.200252006882145,0.08903500519272911,0.1272871886472089,0
0.7455931704343133,592.7489487162817,556.9875787918219,454.35831410936174,1649.4456990561032,2.073948845786827,0.377881980452511,0.3160172415675623,2
0.5457434186988774,796.3746497490064,855.838003761563,725.4349910278934,2451.6721930781096,4.4068589648731145,0.06304801398671153,0.11126798196060482,0
0.686344258506157,759.7349842170096,814.3564629081422,605.8591096077106,2213.3568192745834,2.702413828097537,0.3485439581041923,0.2961173154653296,2
0.7962038923297587,443.65003233997476,368.2048243827123,316.037138693906,1152.6513213592957,2.4678198379074034,0.3563780936541245,0.3736321608103094,2
0.6226427661276672,797.3376246783854,847.313639416127,708.3110373425828,2415.1497129828613,7.440722804077909,0.0658751140742876,0.15484861070593817,0
0.5946107698925029,810.4020592822367,849.0524662642159,722.2962793016366,2426.950572897898,0.008960891840875895,0.13342726025596358,0.16349537056774022,0
0.629344165348954,433.1775269587605,345.1060694035069,305.24642098428586,1151.7991229625359,1.5196071621283196,0.3902017109298834,0.3079970759431711,2
0.8899226975755719,436.8638741221529,357.6364716607564,293.1457999531969,1142.022150154929,2.5073976681010386,0.43664209456122327,0.23475069506151336,2
0.885427054270495,763.9233565736222,795.1697580875034,608.1280746647827,2237.7020906013045,1.1158409211175966,0.22240832532735622,0.3704829318397296,2
0.9950741863753235,762.9368181343045,795.7935569014963,608.951692744008,2179.4713963906174,2.5408148356155866,0.40498861298195155,0.2891805412753497,2
0.636813333140833,787.7013062175919,848.2225967851259,726.4863633472096,2449.7461779851324,1.7661569023100832,0.06235715684237641,0.152074895311207,0
2.4817668214217026,802.7758722154443,843.5304137126656,718.8540969969204,2442.6653500460716,5.277051895328171,0.8192783193888382,0.7096860809394681,1
0.9919888239799142,808.9788853876034,847.9343283156867,712.8912806958876,2416.617578377747,0.24907266307609088,0.14775002380638277,0.10527895155856418,0
0.9321791249198186,762.7418027710216,803.6540257532303,614.5581382418576,2216.71562840026,2.522047981885998,0.3878660964894246,0.22624897553647752,2
1.5487892692368779,806.9652116970148,862.0900375758852,719.1026430571277,2458.8023443089896,4.234616377924789,0.7375557376607651,0.8742261148915885,1
0.7151529474497313,799.5984204935565,835.6922489788195,721.2810441491079,2416.3789668505024,2.1519472354807814,0.16963386509557826,0.09655429383853607,0
0.7276100745409007,795.4769368075092,825.7612067337104,704.1609717651428,2445.208293122886,5.55985508901234,0.1790183595783807,0.16697764833400247,0
0.5198094126741786,790.3302385687078,849.5228864385803,719.9639746090943,2406.8327062161493,4.945245874544953,0.1553697455816156,0.13394730252303713,0
0.5048854237095919,802.0838280794756,829.5826513157571,717.528226174794,2416.360315040044,0.2656248703309325,0.061786774573253114,0.10953849143023942,0
0.5663578770215302,765.056928810147,792.16986681711,612.8151285432515,2211.9917104739625,1.2484399334561187,0.4688663908055115,0.31895532747538724,2
2.424906872793711,789.6625127429016,863.611276689586,732.651972516237,2441.1871841745665,5.224515971762316,0.8453195342722122,0.8643280473197003,1
0.7765007262959792,423.0204687343167,373.17278226731185,309.0134362702479,1193.6501404835417,2.4631790435106637,0.22448899460917687,0.21207041679811278,2
1.8706548510152197,794.6842375312984,849.7070176245378,726.186865478479,2452.58648875079,4.996391432906278,0.8666090652812893,0.8876807113089056,1
0.6142273706656494,788.7217277949869,855.6427738802673,714.9774428380588,2434.2318994076077,0.24522001764644852,0.08865243327668207,0.11939344351089747,0
0.9341362527041903,769.0500223231819,797.8020200386046,621.0755368934852,2221.3618362397556,2.5354477761335605,0.3514534645679054,0.3086601046726577,2
0.7569979339043624,603.4714215316629,556.3289258970485,468.62944666745034,1659.4223729574894,2.801403728022517,0.32651627806203665,0.25536555944701034,2
2.3885254928900435,819.765403497259,868.8009135414745,713.7443729849047,2437.916070668748,5.431649929364177,0.9727097561996922,0.6718732435480967,1
0.6187716624619388,398.901582070171,363.78568868094914,303.9267400440342,1135.2809616159993,1.1947867851071043,0.3215062397240965,0.3185836799663564,2
2.3691223490152513,798.1426241321166,857.7552487746854,706.7492352906395,2451.4610431800625,4.798091892274222,0.9573958761768118,0.6036121616518201,1
2.382618950010908,788.8154216631972,870.4600414760013,712.3304676111757,2414.7970145548416,5.767419339321505,0.8326073121348572,0.7323557451956688,1
2.1731663607471043,796.1300193927046,859.2414041907899,741.8975028780918,2404.801600672537,5.8971667097028675,0.7757583346226258,0.7437002991664983,1
0.6896792949612118,783.6327500870066,862.0569146008143,734.9468857536438,2433.555117871608,5.643084752897629,0.11695529697688785,0.17963242665112533,0
0.7790701247969314,794.8355105827818,850.4424385422377,707.6265835455296,2442.584979437872,1.440083499781788,0.06328333763348622,0.06549634356860236,0
0.7923353502212944,791.1889285047354,866.1595850333874,739.7166875046182,2425.7372932666535,0.1390383214838371,0.0984695985605418,0.19596466221055198,0
2.370168344543202,806.4803175815969,838.2570227946137,724.2787067719039,2388.242219307988,4.251483023613297,0.7398143961457831,0.6574169448157571,1
0.9699098959634209,792.6731580874238,855.0542714662482,725.9999420792484,2413.79853831581,1.2493107583373915,0.08518419400022431,0.1945020249230599,0
1.8829597870926478,803.9715583686393,854.7320565336433,726.684681295291,2419.6620627422044,5.729217671910074,0.9305558093571373,0.6452439276306292,1
0.8977551858482016,594.944229687869,561.1282932465805,464.0475186922698,1674.8553011655627,2.154370473423496,0.3045721001725912,0.23185748904856104,2
0.8024769613452705,808.0247088231969,846.0167909397604,717.3803356368145,2419.846404350687,0.8728770541259978,0.14757674716875738,0.1647786296833677,0
2.888512246321068,814.0147462994779,853.6113741280533,716.3579751651206,2445.0575135522795,5.737801251081142,0.8127016755645179,0.7187477098241123,1
0.8245373293971965,581.2297993048384,548.4795929392457,472.7560405057998,1647.2955797752252,1.7771162025406915,0.33460808678675924,0.2475088261748655,2
0.68662589581467,816.4201516013637,860.0981708934263,713.1184965482228,2475.0487161068863,3.0382862414338385,0.1795000474357738,0.12786226777043272,0
0.7395909388148655,786.1042753323641,833.5460125304311,730.2257043200964,2478.7950481267853,4.863240742347557,0.16473248923131928,0.17194786080741403,0
0.8590615381132471,807.5892858978676,852.8119142396938,721.0420110395188,2428.7481374420095,0.4821391223164868,0.19016540402082716,0.10274340308594518,0
0.5507104142246082,783.0704318580462,849.0166037320525,710.1140889284908,2407.9282136556844,6.424207182661307,0.1308741915012882,0.09669615487340055,0
0.8051668916554592,428.16200076204564,359.33609595906864,305.91434127558995,1176.2880484953894,1.246445308344332,0.4578247379841767,0.35995621908480435,2
0.5922925647685164,761.2838096559908,792.5021756093295,621.179317624483,2208.8728374978496,2.1004530843125235,0.21302375985644575,0.3266302751188045,2
2.9271050133099856,817.061533956706,858.8397155254686,717.1605818911746,2438.023844326538,4.424089679816453,0.8832942966552975,0.7644113879226819,1
0.9199306514333602,595.9773217940766,554.3933465690714,466.42321294516546,1651.593277727657,1.8474765072975257,0.40026496978744114,0.21910706276693365,2
0.8119296623382866,580.8629876536306,557.9974503061361,464.0223938477312,1654.5922867491417,1.9457839312663643,0.36060743055279826,0.23568919304555444,2
0.656135893024398,792.9965119254205,843.5700177651912,706.7357931314101,2445.0540429714524,5.056123888163348,0.05876819211628309,0.07126615902906529,0
0.6372701270000627,753.5706034562421,813.1129344435525,623.4216065126116,2201.6961763743802,2.3848723026487395,0.4973767981106565,0.22567885789082506,2
1.6561644740762496,810.6898307918527,871.2839662312854,716.2087225901251,2425.9283927979527,4.171316499192861,0.9682572623992355,0.6767469298874972,1
0.6616857810577603,769.2953888171767,787.5877556259986,619.9083996392955,2206.776012410219,2.3392052322679238,0.22097948171283024,0.32803364476563324,2
0.6355737182500925,414.0471654790351,367.3297517926148,291.4274476917322,1146.2183706167625,1.1046777515730166,0.3135429270457607,0.27258885436919844,2
0.9977402453521285,780.4888152515115,843.710711088113,711.7503162306751,2433.228797265754,7.6933258876385056,0.145244006838655,0.16322567299112717,0
0.5852389690869588,784.4399326722631,831.7809526734765,696.6442727583337,2420.01405520856,0.9586320161411708,0.19612469429420237,0.053003953388873676,0
0.8685901125036215,792.4670177566144,857.893156118546,713.5133741295112,2435.467526958885,2.056378131456639,0.16818529824383976,0.17970292880503108,0
2.4127296189896867,792.6183722519444,855.2485233824465,713.1796561680069,2406.510202350137,4.761819051021974,0.8038965305767011,0.6956221328789063,1
0.754862123375849,751.173067150609,782.7768752563801,613.1086288362477,2247.3949927614917,2.8387839464288347,0.3490890448717491,0.39843160296466257,2
0.9257124788725479,399.8496154746499,360.28202711521925,326.91907354744416,1163.613158790631,2.348607612818097,0.35974435776782787,0.34428441346574634,2
0.5706390246377528,805.781170974739,844.7759786577298,715.6588982050401,2419.1244113355333,7.6585831031566975,0.1359562143396274,0.18990961107143822,0
2.362745025744937,785.3085271402646,852.8174883625717,709.7658068964936,2436.034450253658,5.796523254585412,0.9487997215423851,0.7270125791506948,1
2.9291962914019414,810.1027901053208,864.9781271826403,719.3947947769369,2408.966102238006,5.012215109693502,0.769765407509614,0.6319861577437208,1
0.8883618152358463,802.4186670151354,840.3047611048003,727.2576682316303,2420.8208622835086,0.0026600489639152514,0.05265317144198858,0.14038297457642976,0
0.6823991095722648,811.4398791920216,829.844005633369,714.3739971834631,2417.9683263717143,3.8768126961509175,0.16313803165157947,0.14292466271113818,0
0.6486775241184195,787.6922445423392,847.3965950927824,712.3023112211912,2418.7908980344014,5.532944444554555,0.14270775114307793,0.14497844390201964,0
0.6144473024233068,577.7256109889244,567.2994819940733,463.99621588076326,1694.330231031965,1.852166767780743,0.23921311302205986,0.3773208430480934,2
0.7248923244106613,794.928921058674,838.2895814582414,732.07809308461,2423.6669994147755,5.868915044491216,0.165395734046201,0.051654689664297086,0
2.1242309972696423,801.084351936702,854.8480687123001,728.6310022617063,2414.0711963788085,4.274219411457998,0.8605930394357775,0.686080748806895,1
0.5060603873219467,413.055602419943,365.1284361307938,291.1205393943346,1134.7551707574085,2.292180246925016,0.3498001504935855,0.25320385560107617,2
1.7238566669252642,812.3234505442165,842.6170431162395,724.4280638102092,2454.1185361523317,5.719130463293892,0.8177181164585423,0.9824888762595794,1
0.5665725020890484,593.7203636881214,561.3332226285081,462.6014143722325,1657.4991395036975,1.506116865601569,0.43435112713607577,0.3650264391857408,2
0.7477260517304909,747.9246246927459,797.7941819802614,609.0096832975127,2224.642225371271,2.7649188809122,0.23170804397188224,0.3976550542000263,2
0.7216365437218091,807.9305638065742,862.277522598193,718.7698607664308,2431.883588833608,0.2845669362843868,0.12628689341713678,0.10813928472241544,0
2.1929204050064337,794.2333906547567,837.2136916679019,732.5519848445325,2433.7683201659484,4.1374256650365355,0.8272890657654663,0.6330470653837075,1
0.7573287932867558,801.740185566206,852.4573398292135,711.3861629764326,2412.3907607035517,0.5540344502868795,0.19397397771138936,0.12173829418638858,0
0.9479072986859409,792.1897957073511,846.2949369831048,709.8940591329339,2428.6563283867617,3.8881240238203194,0.18804457718291118,0.12811522127513192,0
0.8082498634475417,802.2995444784221,840.9169786903419,717.6146655315733,2414.4197231393264,4.400735523665248,0.10829791979447706,0.07455257021979522,0
1.9106869612711597,807.1057003395847,860.1249955222152,716.7922516709372,2429.9479666478196,5.984830800978941,0.901436480468393,0.726768990937978,1
2.818902989996757,808.0233374176333,838.4075538161085,707.5868100157226,2442.110795561608,5.956794557601192,0.9244575717936993,0.8231252902044279,1
0.5902972990876505,798.5300121780293,846.3553273747978,711.7153723103227,2448.1868003621075,4.316449763964041,0.15919207650961148,0.06619155719696966,0
0.8426490080579367,788.0390276817562,849.6026109519382,710.2625035204193,2394.5477974336836,6.065480088612299,0.1615135679114914,0.1417910758005997,0
0.5529653562792465,766.0267329688363,803.0492670790622,620.3180220326619,2220.097720269049,1.320143269909146,0.33846724232593695,0.20186632396541868,2
0.6233394322608115,797.9097674271397,841.494795457907,714.1947655019528,2441.771568088412,4.44067959441829,0.15996069440445124,0.14239781753902686,0
0.594012367307708,811.9663148664565,843.9021709568062,718.6598283332709,2430.293763894584,6.087926080224751,0.05529670324103586,0.16186006740968484,0
1.8037208402478562,803.7905185139222,859.1953244390703,711.125078221979,2421.2508339935316,4.6112084309804295,0.9629952285484602,0.9985337350508989,1
0.6841547652534241,599.6859163115126,564.9522975862903,456.3349041022901,1654.6342422659613,2.3260840090009847,0.2005639650574732,0.23567451686146598,2
0.5145356901719769,796.0601863669758,845.8817384568108,705.554425564752,2396.7744101344447,6.994099764881902,0.1265164568748238,0.15851071484184298,0
0.5520686789601437,443.6131559723639,378.86614646089413,321.3092918126294,1169.1288069669524,2.6099779993615395,0.2809462160384643,0.3650098820360124,2
0.7491278411317268,429.5509273690964,351.82574823978837,310.5327268895095,1140.124801152791,2.040593153837308,0.31203877884325204,0.2244753514650356,2
0.8677528032437688,793.61656139857,836.8862727491235,727.7309994153887,2447.644315649336,2.3955480839350933,0.0760220111398936,0.14563298967053448,0
0.7480831920566098,758.1881272092013,792.3244861062121,607.0223457914316,2226.331229295563,2.143744542454373,0.3763308082586595,0.2368952506267279,2
2.0433531624784327,806.408862469112,837.3156063443715,723.2316771418479,2427.0479482740266,4.5185935177315475,0.8288970438216805,0.9490921001938407,1
2.7629003501877127,810.1360010656972,849.6729916033809,708.3008316428972,2372.554755734367,4.266959944831887,0.7241804541271374,0.8911757227895061,1
2.2446917285329495,821.6125921454787,850.4290374341373,713.9778793963821,2439.3754851215003,5.220450298955282,0.7406062246833056,0.9005500344116183,1
2.4854327344007094,803.9984592352005,852.9632624982304,711.2201741324344,2413.462392919203,5.812509161042073,0.7748638599548519,0.7087798904514524,1
0.8796991312089819,814.9268856895952,847.2887639895744,719.7863270565157,2415.0557664170437,0.26890880146626106,0.05939798051830318,0.18596561800166167,0
0.5696226855587976,407.371675161573,349.7335926526427,307.470773778063,1151.7466211583082,2.120336366923684,0.4810467386099275,0.21045157585720475,2
0.7093966595370806,808.846067898627,840.8081986127928,708.8960048270397,2441.341110347762,4.522642036572879,0.11958987300325044,0.1958007994447306,0
0.8042636363482333,791.9158017547661,846.8473515575845,715.7324288311764,2419.1633002466274,2.007733290722384,0.1775924086761707,0.13418341824237875,0
0.7616954556871832,797.0445875985345,851.5231551357663,723.7948205716551,2466.2300962518702,0.653802765974226,0.11874509622929848,0.12270444306950706,0
1.7486618102449136,800.5161978094612,875.100092893,737.6986242067696,2409.312543441528,5.090863738813811,0.7186819317645656,0.8050010595081327,1
0.9032018086164197,403.6686696492949,359.6346665008139,306.28451737597754,1171.3172199752328,2.516850035738222,0.42623230409484925,0.20358913571369838,2
0.5631268913963068,790.2596377688212,854.5949730607069,735.8259396548159,2437.5973570141814,4.463845910261119,0.13287704221740881,0.0641227865188547,0
2.0154947889136547,797.3853783458105,839.8386417989678,714.8159710058447,2454.153308995125,4.903393638463365,0.819214417145595,0.6373631887901182,1
0.7205360791253919,794.7271405575977,844.876703255777,717.4245977993825,2415.410906077805,6.059855078315339,0.09146625358750943,0.09685236528282704,0
2.4640119865086354,777.4040260072711,865.6337484957093,707.7119958144787,2434.2548967691946,5.226946277278353,0.8089302209902031,0.9588745363858475,1
0.5844271033388431,825.4366789530153,851.8280690920534,719.0589735154049,2423.5572084961987,5.861081877606662,0.173056626117346,0.09697429922259236,0
0.8992966361913757,425.24219456672756,374.1222055541543,304.2035860875429,1159.0474359249947,2.968220638072996,0.40037599964108816,0.3269342546507883,2
1.7489323429436774,803.1285573499545,864.8572999567987,731.8738605156475,2481.791272840372,5.438707244738318,0.9670774159053406,0.6317626338572118,1
0.8657482451701812,579.9301468058959,551.926733685203,462.2136723512399,1670.9821084522766,1.628121589985464,0.276296594353495,0.3638510209742922,2
0.9399109569758477,783.7604279123896,851.6156301343999,714.0163218976978,2462.820932594579,7.242878994222963,0.16095069510901455,0.078689062687188,0
2.4206661282235484,824.4387689310861,838.7708875254883,727.9570314169974,2442.373278749613,5.6874746528134486,0.7761924623716074,0.612446239966943,1
0.8696473675823866,796.8242680117626,843.2453855514423,724.6955916935293,2409.868780178242,7.933940937342711,0.06090063074150245,0.06156170179271911,0
0.6701900463333375,405.63884686321376,361.2584696961936,315.28682610696393,1123.665023063559,2.8766096368969656,0.4613613446789156,0.35321295530706054,2
0.8942236716266494,592.2576611431194,565.9724807654486,456.9653606412934,1642.9199809229362,1.7590058067494372,0.2680191148770532,0.27632238797344005,2
0.5644243560001274,813.0757881075998,846.2272179411631,716.2234913866545,2429.6720244748844,3.3715523326339794,0.054076252413626624,0.19493651160601977,0
1.6911809391343033,810.4086922248134,863.8475105476332,730.0321319973903,2471.1370444146205,5.2564762209265625,0.8598027660284665,0.8540356423638875,1
0.7249211039862796,407.9979512545193,365.2830303466692,312.454041973454,1132.2816800808143,2.197616592766983,0.21934738137475027,0.3754478914324401,2
2.8158926442392693,793.0189593673579,842.2684023075747,732.3863204804112,2432.2942123632793,4.570580676714632,0.8287547780189071,0.7071106701953337,1
2.683741269883097,823.6068444587054,863.5931009769345,711.9185814559273,2415.6905660573707,4.976749257965878,0.9212697247278481,0.8100959030080641,1
0.5163228387728342,794.8208734994621,852.4104847710817,719.2417637848174,2447.51015961023,1.100190198536123,0.10112235496847699,0.0747237013020143,0
0.5852909557785451,799.22466184806,856.3454028805722,725.7990896747192,2453.9931735171713,5.411410898707138,0.06975401577080578,0.08512766702232286,0
0.8933751675772185,763.3938740776952,801.1467133408498,621.8326317872461,2219.1671548197432,2.0125321189904053,0.3902312094128994,0.2141864432267547,2
0.6271957904209235,590.8494301425777,556.2435825675093,458.43761843534327,1664.5699274304711,1.939283549361418,0.3351395904973455,0.29459426921910203,2
2.4337795435946177,779.8256689760248,840.5005982048375,744.8446736864144,2415.9400507946034,5.074014976702717,0.9562407992951513,0.6197987413974666,1
0.9166585357365062,795.1503296250103,857.7544547076309,696.1564332464371,2401.177347602868,1.7480786748330424,0.10951952706294749,0.056658165825628166,0
1.9167331091726016,799.1922221149603,863.5371304568283,721.3213672133598,2456.612340710192,5.75972535472232,0.8724338662793245,0.611867289225896,1
0.8377101037735446,417.9159323308954,344.86285607387174,286.96860323744056,1118.3172811398902,2.81522200511311,0.4142097933400569,0.32158104281814076,2
0.654686358931391,595.5029066174961,563.3573241807845,456.9840387266637,1668.6366967399968,2.3305842039561107,0.440106463707022,0.3325329026118711,2
0.5461423960366286,772.1711879826554,796.0725004010291,614.0953927282342,2207.475376490569,2.337145293445828,0.40360098700176944,0.272383998167573,2
0.7968303956042693,413.5922059131411,360.0680309839277,309.51632701649595,1128.5020188538176,2.481962500549157,0.3589974568779256,0.36580354650909824,2
